slug,magnitude,hex minus,use,scaled,binned
greifensee_uster_fischerb_1,0,0,Reben,0.0,0.0
greifensee_uster_fischerb_1,0,0,Obstanlage,0.0,0.0
hafeli,1156,0,dist,0.7722110888443554,16.0
hafeli,1548420,3413794,Siedl,0.4535774566362235,10.0
hafeli,745991,3413794,Wald,0.21852255877185325,5.0
hafeli,1119383,3413794,undefined,0.32789998459192327,7.0
hafeli,45661,3413794,infrastructure,0.01337544093170238,1.0
hafeli,31436,3413794,recreation,0.009208522834125316,1.0
hafeli,58785,0,Strasse,0.2756471472404771,6.0
hafeli,1856,0,length,0.1540843655841982,4.0
hafeli,0,0,Stadtzentr,0.0,0.0
hafeli,0,0,Reben,0.0,0.0
hafeli,0,0,Obstanlage,0.0,0.0
impromptu_cudrefin,1024,0,dist,0.6840347361389446,14.0
impromptu_cudrefin,781310,3168905,Siedl,0.24655519808892978,5.0
impromptu_cudrefin,374708,3168905,Wald,0.11824526137577492,3.0
impromptu_cudrefin,1717820,3168905,undefined,0.5420863042596733,11.0
impromptu_cudrefin,13973,3168905,infrastructure,0.004409409559453502,1.0
impromptu_cudrefin,188285,3168905,recreation,0.05941642302309473,2.0
impromptu_cudrefin,31519,0,Strasse,0.12157496510688312,3.0
impromptu_cudrefin,1009,0,length,0.08319383997321728,2.0
impromptu_cudrefin,0,0,Stadtzentr,0.0,0.0
impromptu_cudrefin,0,0,Reben,0.0,0.0
impromptu_cudrefin,0,0,Obstanlage,0.0,0.0
isole-di-brissago-porto,1445,0,dist,0.9652638610554443,20.0
isole-di-brissago-porto,400946,704089,Siedl,0.5694535776016952,12.0
isole-di-brissago-porto,120901,704089,Wald,0.17171266700658583,4.0
isole-di-brissago-porto,182242,704089,undefined,0.25883375539171893,6.0
isole-di-brissago-porto,26003,704089,infrastructure,0.03693141065973194,1.0
isole-di-brissago-porto,10004,0,Strasse,0.0,0.0
isole-di-brissago-porto,0,0,Stadtzentr,0.0,0.0
isole-di-brissago-porto,0,0,Reben,0.0,0.0
isole-di-brissago-porto,0,0,Obstanlage,0.0,0.0
isole-di-brissago-porto,0,0,recreation,0.0,0.0
isole-di-brissago-porto,0,0,length,0.0,0.0
katzenbach_zuerich_sanesim,1370,0,dist,0.9151636606546426,19.0
katzenbach_zuerich_sanesim,1546547,5768497,Siedl,0.2681022456976228,6.0
katzenbach_zuerich_sanesim,700962,5768497,Wald,0.12151553515586469,3.0
katzenbach_zuerich_sanesim,3342733,5768497,undefined,0.5794807555590303,12.0
katzenbach_zuerich_sanesim,116426,5768497,infrastructure,0.02018307368453169,1.0
katzenbach_zuerich_sanesim,53623,5768497,recreation,0.009295835639682226,1.0
katzenbach_zuerich_sanesim,88355,0,Strasse,0.4427385587306251,9.0
katzenbach_zuerich_sanesim,2314,0,length,0.19241714094409107,4.0
katzenbach_zuerich_sanesim,0,0,Stadtzentr,0.0,0.0
katzenbach_zuerich_sanesim,0,0,Reben,0.0,0.0
katzenbach_zuerich_sanesim,0,0,Obstanlage,0.0,0.0
katzensee_regensdorfzuerichaffoltern_stueberj,329,0,dist,0.21977287909151635,5.0
katzensee_regensdorfzuerichaffoltern_stueberj,961904,5515729,Siedl,0.1743929043649534,4.0
katzensee_regensdorfzuerichaffoltern_stueberj,1014370,5515729,Wald,0.18390497430167435,4.0
katzensee_regensdorfzuerichaffoltern_stueberj,3144961,5515729,undefined,0.5701804784100162,12.0
katzensee_regensdorfzuerichaffoltern_stueberj,87508,5515729,infrastructure,0.015865173941649418,1.0
katzensee_regensdorfzuerichaffoltern_stueberj,24877,5515729,recreation,0.0045101925783518374,1.0
katzensee_regensdorfzuerichaffoltern_stueberj,79323,0,Strasse,0.391701371426634,8.0
katzensee_regensdorfzuerichaffoltern_stueberj,1937,0,length,0.16086374288583863,4.0
katzensee_regensdorfzuerichaffoltern_stueberj,0,0,Stadtzentr,0.0,0.0
katzensee_regensdorfzuerichaffoltern_stueberj,0,0,Reben,0.0,0.0
katzensee_regensdorfzuerichaffoltern_stueberj,0,0,Obstanlage,0.0,0.0
la-morges,97,0,dist,0.06479625918503674,2.0
la-morges,29401,2828128,Obstanlage,0.01039592267393838,1.0
la-morges,15673,2828128,Reben,0.005541828375519071,1.0
la-morges,2611220,2828128,Siedl,0.9233033299765782,19.0
la-morges,171834,2828128,undefined,0.060758918973964404,2.0
la-morges,85137,2828128,infrastructure,0.030103658674572015,1.0
la-morges,115314,2828128,recreation,0.04077396779778002,1.0
la-morges,64087,0,Strasse,0.3056071967406721,7.0
la-morges,1742,0,length,0.1445430197522598,3.0
la-morges,0,0,Wald,0.0,0.0
la-morges,0,0,Stadtzentr,0.0,0.0
la-pecherie,629,0,dist,0.4201736806947228,9.0
la-pecherie,560436,3425115,Obstanlage,0.1636254549117329,4.0
la-pecherie,555370,3425115,Reben,0.1621463804864946,4.0
la-pecherie,318355,3425115,Siedl,0.09294724410713216,2.0
la-pecherie,365108,3425115,Wald,0.10659729673310239,3.0
la-pecherie,1625846,3425115,undefined,0.47468362376153794,10.0
la-pecherie,32065,3425115,infrastructure,0.009361729460178709,1.0
la-pecherie,5506,3425115,recreation,0.0016075372651721182,1.0
la-pecherie,34815,0,Strasse,0.1401996959919534,3.0
la-pecherie,2351,0,length,0.19551389353866755,4.0
la-pecherie,0,0,Stadtzentr,0.0,0.0
la-petite-plage,663,0,dist,0.44288577154308617,9.0
la-petite-plage,170,3589725,Obstanlage,4.735738810075981e-05,1.0
la-petite-plage,2380646,3589725,Siedl,0.6631833914854202,14.0
la-petite-plage,464808,3589725,Wald,0.1294828991078704,3.0
la-petite-plage,425890,3589725,undefined,0.11864140010725055,3.0
la-petite-plage,314537,3589725,infrastructure,0.08762147518263934,2.0
la-petite-plage,314565,3589725,recreation,0.0876292752230324,2.0
la-petite-plage,58129,0,Strasse,0.2719402833264583,6.0
la-petite-plage,3545,0,length,0.29544693672581185,6.0
la-petite-plage,0,0,Stadtzentr,0.0,0.0
la-petite-plage,0,0,Reben,0.0,0.0
lacleman_vidy_santie,267,0,dist,0.17835671342685372,4.0
lacleman_vidy_santie,3384261,3721768,Siedl,0.9093154113851266,19.0
lacleman_vidy_santie,157389,3721768,Wald,0.042288772432886736,1.0
lacleman_vidy_santie,180118,3721768,undefined,0.04839581618198663,1.0
lacleman_vidy_santie,1260004,3721768,infrastructure,0.33854985050115965,7.0
lacleman_vidy_santie,213041,3721768,recreation,0.05724188074055127,2.0
lacleman_vidy_santie,104796,0,Strasse,0.5356418355757223,11.0
lacleman_vidy_santie,3463,0,length,0.28858386340810177,6.0
lacleman_vidy_santie,0,0,Stadtzentr,0.0,0.0
lacleman_vidy_santie,0,0,Reben,0.0,0.0
lacleman_vidy_santie,0,0,Obstanlage,0.0,0.0
le-port,513,0,dist,0.342685370741483,7.0
le-port,2919633,2920073,Siedl,0.9998493188355223,20.0
le-port,440,2920073,undefined,0.00015068116447773737,1.0
le-port,146181,2920073,infrastructure,0.050060734783000285,2.0
le-port,45717,2920073,recreation,0.01565611544642891,1.0
le-port,69591,0,Strasse,0.3367086890924399,7.0
le-port,1438,0,length,0.11909943086709072,3.0
le-port,0,0,Wald,0.0,0.0
le-port,0,0,Stadtzentr,0.0,0.0
le-port,0,0,Reben,0.0,0.0
le-port,0,0,Obstanlage,0.0,0.0
lido,23,0,dist,0.015364061456245824,1.0
lido,3046722,3144867,Siedl,0.968792002968647,20.0
lido,96579,3144867,Stadtzentr,0.03071004274584585,1.0
lido,1566,3144867,undefined,0.0004979542855071455,1.0
lido,276842,3144867,infrastructure,0.08802979585464187,2.0
lido,44522,3144867,recreation,0.014157037483620134,1.0
lido,72856,0,Strasse,0.35515824805474405,8.0
lido,1324,0,length,0.10955808503515232,3.0
lido,0,0,Wald,0.0,0.0
lido,0,0,Reben,0.0,0.0
lido,0,0,Obstanlage,0.0,0.0
lugano-centro,867,0,dist,0.5791583166332666,12.0
lugano-centro,4140580,4238722,Siedl,0.9768463230190609,20.0
lugano-centro,96579,4238722,Stadtzentr,0.02278493376069485,1.0
lugano-centro,1563,4238722,undefined,0.0003687432202442151,1.0
lugano-centro,399928,4238722,infrastructure,0.09435108034921846,2.0
lugano-centro,47431,4238722,recreation,0.011189929417404586,1.0
lugano-centro,95607,0,Strasse,0.48371748724352853,10.0
lugano-centro,1375,0,length,0.11382658185470372,3.0
lugano-centro,0,0,Wald,0.0,0.0
lugano-centro,0,0,Reben,0.0,0.0
lugano-centro,0,0,Obstanlage,0.0,0.0
magadino-lido,1195,0,dist,0.7982631930527722,16.0
magadino-lido,938572,3599743,Siedl,0.26073305788774365,6.0
magadino-lido,1491486,3599743,Wald,0.4143312453139016,9.0
magadino-lido,593122,3599743,undefined,0.1647678737065396,4.0
magadino-lido,1714,3599743,infrastructure,0.00047614510258093423,1.0
magadino-lido,2564,3599743,recreation,0.0007122730706053182,1.0
magadino-lido,35939,0,Strasse,0.14655109086902227,3.0
magadino-lido,4012,0,length,0.33453297623033146,7.0
magadino-lido,0,0,Stadtzentr,0.0,0.0
magadino-lido,0,0,Reben,0.0,0.0
magadino-lido,0,0,Obstanlage,0.0,0.0
mols-rocks,1110,0,dist,0.7414829659318637,15.0
mols-rocks,537184,3514959,Siedl,0.15282795617246175,4.0
mols-rocks,1460834,3514959,Wald,0.415604847737911,9.0
mols-rocks,1388879,3514959,undefined,0.39513376969688696,8.0
mols-rocks,55400,3514959,infrastructure,0.01576120802547057,1.0
mols-rocks,52032,3514959,recreation,0.014803017616990696,1.0
mols-rocks,43596,0,Strasse,0.1898185557922574,4.0
mols-rocks,1697,0,length,0.1407766990291262,3.0
mols-rocks,0,0,Stadtzentr,0.0,0.0
mols-rocks,0,0,Reben,0.0,0.0
mols-rocks,0,0,Obstanlage,0.0,0.0
muhlehorn-dorf,106,0,dist,0.07080828323313293,2.0
muhlehorn-dorf,145895,3158656,Siedl,0.046188948717429186,1.0
muhlehorn-dorf,1302510,3158656,Wald,0.4123620932447218,9.0
muhlehorn-dorf,1710251,3158656,undefined,0.541448958037849,11.0
muhlehorn-dorf,706,3158656,infrastructure,0.00022351278518458484,1.0
muhlehorn-dorf,813,3158656,recreation,0.0002573879523442882,1.0
muhlehorn-dorf,39499,0,Strasse,0.16666760845119766,4.0
muhlehorn-dorf,2021,0,length,0.167894208235688,4.0
muhlehorn-dorf,0,0,Stadtzentr,0.0,0.0
muhlehorn-dorf,0,0,Reben,0.0,0.0
muhlehorn-dorf,0,0,Obstanlage,0.0,0.0
mullermatte,1049,0,dist,0.7007348029392118,15.0
mullermatte,2362757,4602277,Siedl,0.5133886986811094,11.0
mullermatte,34237,4602277,Stadtzentr,0.007439143710819666,1.0
mullermatte,1928586,4602277,Wald,0.4190503961408668,9.0
mullermatte,276697,4602277,undefined,0.06012176146720417,2.0
mullermatte,186183,4602277,infrastructure,0.04045454021998241,1.0
mullermatte,138728,4602277,recreation,0.030143339916306647,1.0
mullermatte,91450,0,Strasse,0.46022749747130853,10.0
mullermatte,3169,0,length,0.26397723468362905,6.0
mullermatte,0,0,Reben,0.0,0.0
mullermatte,0,0,Obstanlage,0.0,0.0
murg-bad,271,0,dist,0.18102872411489646,4.0
murg-bad,319483,2521907,Siedl,0.12668310131975524,3.0
murg-bad,1029127,2521907,Wald,0.40807492108154664,9.0
murg-bad,1173297,2521907,undefined,0.4652419775986981,10.0
murg-bad,9535,2521907,infrastructure,0.003780869001117012,1.0
murg-bad,14017,2521907,recreation,0.005558095520572329,1.0
murg-bad,37128,0,Strasse,0.1532697817131814,4.0
murg-bad,1423,0,length,0.1178439906260462,3.0
murg-bad,0,0,Stadtzentr,0.0,0.0
murg-bad,0,0,Reben,0.0,0.0
murg-bad,0,0,Obstanlage,0.0,0.0
neuenburgersee_cudrefin_mattera,787,0,dist,0.5257181028724115,11.0
neuenburgersee_cudrefin_mattera,982834,3244156,Siedl,0.30295522163545774,7.0
neuenburgersee_cudrefin_mattera,294230,3244156,Wald,0.09069539196018933,2.0
neuenburgersee_cudrefin_mattera,1758165,3244156,undefined,0.541948352668614,11.0
neuenburgersee_cudrefin_mattera,16970,3244156,infrastructure,0.005230944504518278,1.0
neuenburgersee_cudrefin_mattera,188285,3244156,recreation,0.05803820778039034,2.0
neuenburgersee_cudrefin_mattera,34992,0,Strasse,0.14119987116387617,3.0
neuenburgersee_cudrefin_mattera,1168,0,length,0.09650150652828926,2.0
neuenburgersee_cudrefin_mattera,0,0,Stadtzentr,0.0,0.0
neuenburgersee_cudrefin_mattera,0,0,Reben,0.0,0.0
neuenburgersee_cudrefin_mattera,0,0,Obstanlage,0.0,0.0
nidau-strand,475,0,dist,0.31730126920507684,7.0
nidau-strand,3223111,4405335,Siedl,0.7316381160570081,15.0
nidau-strand,18309,4405335,Stadtzentr,0.004156097095907575,1.0
nidau-strand,490976,4405335,Wald,0.11145032103120421,3.0
nidau-strand,672939,4405335,undefined,0.15275546581588006,4.0
nidau-strand,239216,4405335,infrastructure,0.0543014322406809,2.0
nidau-strand,186534,4405335,recreation,0.042342750324322664,1.0
nidau-strand,99506,0,Strasse,0.5057495945617594,11.0
nidau-strand,3949,0,length,0.3292601272179444,7.0
nidau-strand,0,0,Reben,0.0,0.0
nidau-strand,0,0,Obstanlage,0.0,0.0
nouvelle-plage,1281,0,dist,0.8557114228456913,18.0
nouvelle-plage,1517547,2860926,Siedl,0.5304390955935246,11.0
nouvelle-plage,319795,2860926,Wald,0.11178024178185664,3.0
nouvelle-plage,730861,2860926,undefined,0.25546309132078215,6.0
nouvelle-plage,96444,2860926,infrastructure,0.03371076357794644,1.0
nouvelle-plage,98449,2860926,recreation,0.034411585619481246,1.0
nouvelle-plage,48042,0,Strasse,0.21494159994123266,5.0
nouvelle-plage,459,0,length,0.03716103113491798,1.0
nouvelle-plage,0,0,Stadtzentr,0.0,0.0
nouvelle-plage,0,0,Reben,0.0,0.0
nouvelle-plage,0,0,Obstanlage,0.0,0.0
oben-am-see,293,0,dist,0.1957247828991316,4.0
oben-am-see,1265467,4322562,Siedl,0.29275855383913524,6.0
oben-am-see,990864,4322562,Wald,0.2292307201145987,5.0
oben-am-see,1856460,4322562,undefined,0.42948140477799973,9.0
oben-am-see,52256,4322562,infrastructure,0.012089126772502049,1.0
oben-am-see,27582,4322562,recreation,0.006380937971508563,1.0
oben-am-see,50980,0,Strasse,0.23154337765371336,5.0
oben-am-see,6695,0,length,0.5590893873451623,12.0
oben-am-see,0,0,Stadtzentr,0.0,0.0
oben-am-see,0,0,Reben,0.0,0.0
oben-am-see,0,0,Obstanlage,0.0,0.0
oyonne,60,0,dist,0.04008016032064128,1.0
oyonne,3738058,3738489,Siedl,0.9998847127810193,20.0
oyonne,431,3738489,undefined,0.00011528721898071654,1.0
oyonne,189393,3738489,infrastructure,0.05066030687799269,2.0
oyonne,46435,3738489,recreation,0.01242079353450017,1.0
oyonne,95799,0,Strasse,0.48480242302324134,10.0
oyonne,3182,0,length,0.26506528289253434,6.0
oyonne,0,0,Wald,0.0,0.0
oyonne,0,0,Stadtzentr,0.0,0.0
oyonne,0,0,Reben,0.0,0.0
oyonne,0,0,Obstanlage,0.0,0.0
pacha-mama-gerra,1473,0,dist,0.9839679358717435,20.0
pacha-mama-gerra,605201,2773332,Siedl,0.21822161933731699,5.0
pacha-mama-gerra,1819272,2773332,Wald,0.6559878153787574,14.0
pacha-mama-gerra,276641,2773332,undefined,0.09975040853385025,2.0
pacha-mama-gerra,23838,0,Strasse,0.07817188321118387,2.0
pacha-mama-gerra,1679,0,length,0.13927017073987277,3.0
pacha-mama-gerra,0,0,Stadtzentr,0.0,0.0
pacha-mama-gerra,0,0,Reben,0.0,0.0
pacha-mama-gerra,0,0,Obstanlage,0.0,0.0
pacha-mama-gerra,0,0,infrastructure,0.0,0.0
pacha-mama-gerra,0,0,recreation,0.0,0.0
parc-des-pierrettes,874,0,dist,0.5838343353373413,12.0
parc-des-pierrettes,2924071,3102698,Siedl,0.942428492879423,19.0
parc-des-pierrettes,157389,3102698,Wald,0.05072649674573548,2.0
parc-des-pierrettes,21238,3102698,undefined,0.006845010374841509,1.0
parc-des-pierrettes,1337466,3102698,infrastructure,0.43106547914105725,9.0
parc-des-pierrettes,163933,3102698,recreation,0.0528356288623643,2.0
parc-des-pierrettes,73082,0,Strasse,0.356435307878781,8.0
parc-des-pierrettes,3055,0,length,0.25443588885169066,6.0
parc-des-pierrettes,0,0,Stadtzentr,0.0,0.0
parc-des-pierrettes,0,0,Reben,0.0,0.0
parc-des-pierrettes,0,0,Obstanlage,0.0,0.0
pecos-plage,798,0,dist,0.533066132264529,11.0
pecos-plage,1389340,3954387,Siedl,0.3513414342096512,8.0
pecos-plage,324724,3954387,Wald,0.08211740530201014,2.0
pecos-plage,2106773,3954387,undefined,0.5327685428866724,11.0
pecos-plage,68837,3954387,infrastructure,0.017407754981998473,1.0
pecos-plage,70566,3954387,recreation,0.01784499089239369,1.0
pecos-plage,51002,0,Strasse,0.23166769321180547,5.0
pecos-plage,1715,0,length,0.14228322731837964,3.0
pecos-plage,0,0,Stadtzentr,0.0,0.0
pecos-plage,0,0,Reben,0.0,0.0
pecos-plage,0,0,Obstanlage,0.0,0.0
pfafikon-bad,615,0,dist,0.41082164328657317,9.0
pfafikon-bad,1911113,3146435,Siedl,0.6073899508491356,13.0
pfafikon-bad,132974,3146435,Wald,0.04226179787600888,1.0
pfafikon-bad,651613,3146435,undefined,0.2070956495208069,5.0
pfafikon-bad,115030,3146435,infrastructure,0.036558835634615046,1.0
pfafikon-bad,31157,3146435,recreation,0.0099023180202356,1.0
pfafikon-bad,58034,0,Strasse,0.2714034661437879,6.0
pfafikon-bad,3210,0,length,0.2674087713424841,6.0
pfafikon-bad,0,0,Stadtzentr,0.0,0.0
pfafikon-bad,0,0,Reben,0.0,0.0
pfafikon-bad,0,0,Obstanlage,0.0,0.0
plage-de-dorigny,275,0,dist,0.18370073480293922,4.0
plage-de-dorigny,3318067,3655575,Siedl,0.9076730746872927,19.0
plage-de-dorigny,157389,3655575,Wald,0.043054512627972344,1.0
plage-de-dorigny,180119,3655575,undefined,0.04927241268473496,1.0
plage-de-dorigny,1385790,3655575,infrastructure,0.3790894729283355,8.0
plage-de-dorigny,236987,3655575,recreation,0.06482892568200625,2.0
plage-de-dorigny,96592,0,Strasse,0.4892834338217428,10.0
plage-de-dorigny,2872,0,length,0.23911951791094743,5.0
plage-de-dorigny,0,0,Stadtzentr,0.0,0.0
plage-de-dorigny,0,0,Reben,0.0,0.0
plage-de-dorigny,0,0,Obstanlage,0.0,0.0
plage-de-serriere,841,0,dist,0.5617902471609887,12.0
plage-de-serriere,6994,3561008,Reben,0.0019640506283614078,1.0
plage-de-serriere,3124358,3561008,Siedl,0.8773802249250774,18.0
plage-de-serriere,78345,3561008,Stadtzentr,0.02200079303388254,1.0
plage-de-serriere,351308,3561008,Wald,0.09865408895458815,2.0
plage-de-serriere,3,3561008,undefined,8.424580905181904e-07,
plage-de-serriere,131089,3561008,infrastructure,0.03681232954264635,1.0
plage-de-serriere,32863,3561008,recreation,0.009228566742899763,1.0
plage-de-serriere,94296,0,Strasse,0.47630941012267686,10.0
plage-de-serriere,2006,0,length,0.16663876799464344,4.0
plage-de-serriere,0,0,Obstanlage,0.0,0.0
plage-de-st-sulpice,1273,0,dist,0.8503674014696059,18.0
plage-de-st-sulpice,2905921,2978071,Siedl,0.9757729080334216,20.0
plage-de-st-sulpice,64229,2978071,Wald,0.021567316561626637,1.0
plage-de-st-sulpice,7921,2978071,undefined,0.002659775404951729,1.0
plage-de-st-sulpice,1022280,2978071,infrastructure,0.3432691833069124,7.0
plage-de-st-sulpice,99620,2978071,recreation,0.03345118366889171,1.0
plage-de-st-sulpice,65518,0,Strasse,0.3136933587238443,7.0
plage-de-st-sulpice,2173,0,length,0.18061600267827252,4.0
plage-de-st-sulpice,0,0,Stadtzentr,0.0,0.0
plage-de-st-sulpice,0,0,Reben,0.0,0.0
plage-de-st-sulpice,0,0,Obstanlage,0.0,0.0
pointe-dareuse,53,0,dist,0.035404141616566465,1.0
pointe-dareuse,100000,2153529,Obstanlage,0.046435409042552944,1.0
pointe-dareuse,417317,2153529,Siedl,0.19378285595411068,4.0
pointe-dareuse,245020,2153529,Wald,0.11377603923606322,3.0
pointe-dareuse,1391192,2153529,undefined,0.6460056957672732,13.0
pointe-dareuse,2456,2153529,recreation,0.0011404536460851004,1.0
pointe-dareuse,24692,0,Strasse,0.08299758714803157,2.0
pointe-dareuse,2479,0,length,0.20622698359558084,5.0
pointe-dareuse,0,0,Stadtzentr,0.0,0.0
pointe-dareuse,0,0,Reben,0.0,0.0
pointe-dareuse,0,0,infrastructure,0.0,0.0
preverenges,1087,0,dist,0.7261189044756179,15.0
preverenges,202398,3228468,Obstanlage,0.06269165436981256,2.0
preverenges,77888,3228468,Reben,0.024125374635895414,1.0
preverenges,2466240,3228468,Siedl,0.7639041179903285,16.0
preverenges,142392,3228468,Wald,0.04410512973955449,1.0
preverenges,339550,3228468,undefined,0.105173723264409,3.0
preverenges,90248,3228468,infrastructure,0.027953815865605604,1.0
preverenges,36452,3228468,recreation,0.011290804183284455,1.0
preverenges,59482,0,Strasse,0.27958569014912216,6.0
preverenges,2007,0,length,0.16672246401071308,4.0
preverenges,0,0,Stadtzentr,0.0,0.0
preverenges-le-sout,422,0,dist,0.2818971275885104,6.0
preverenges-le-sout,204973,2602545,Obstanlage,0.07875867660309428,2.0
preverenges-le-sout,77888,2602545,Reben,0.02992762853283997,1.0
preverenges-le-sout,2050266,2602545,Siedl,0.7877927182815283,16.0
preverenges-le-sout,222126,2602545,Wald,0.08534953286110326,2.0
preverenges-le-sout,47292,2602545,undefined,0.01817144372143421,1.0
preverenges-le-sout,46560,2602545,infrastructure,0.017890180573246574,1.0
preverenges-le-sout,64829,2602545,recreation,0.024909847860459664,1.0
preverenges-le-sout,54900,0,Strasse,0.2536941498228503,6.0
preverenges-le-sout,2060,0,length,0.17115835286240375,4.0
preverenges-le-sout,0,0,Stadtzentr,0.0,0.0
quai-maria-belgia,1240,0,dist,0.8283233132932531,17.0
quai-maria-belgia,1748,2517958,Reben,0.0006942133268307097,1.0
quai-maria-belgia,2515785,2517958,Siedl,0.9991369991080074,20.0
quai-maria-belgia,425,2517958,undefined,0.00016878756516192883,1.0
quai-maria-belgia,151157,2517958,infrastructure,0.060031581146309826,2.0
quai-maria-belgia,39131,2517958,recreation,0.015540767558473969,1.0
quai-maria-belgia,68417,0,Strasse,0.33007475885607085,7.0
quai-maria-belgia,1979,0,length,0.1643789755607633,4.0
quai-maria-belgia,0,0,Wald,0.0,0.0
quai-maria-belgia,0,0,Stadtzentr,0.0,0.0
quai-maria-belgia,0,0,Obstanlage,0.0,0.0
rastplatz-stampf,87,0,dist,0.05811623246492986,2.0
rastplatz-stampf,109699,1889950,Obstanlage,0.05804333447974814,2.0
rastplatz-stampf,1186946,1889950,Siedl,0.6280303711738405,13.0
rastplatz-stampf,461595,1889950,undefined,0.24423662001640256,5.0
rastplatz-stampf,60904,1889950,infrastructure,0.032225191142622824,1.0
rastplatz-stampf,175190,1889950,recreation,0.09269557395698298,2.0
rastplatz-stampf,34649,0,Strasse,0.13926167859907668,3.0
rastplatz-stampf,1675,0,length,0.13893538667559424,3.0
rastplatz-stampf,0,0,Wald,0.0,0.0
rastplatz-stampf,0,0,Stadtzentr,0.0,0.0
rastplatz-stampf,0,0,Reben,0.0,0.0
rivapiana,1126,0,dist,0.7521710086840347,16.0
rivapiana,3190656,3211205,Siedl,0.9936008445427806,20.0
rivapiana,19494,3211205,Wald,0.006070618350432314,1.0
rivapiana,1055,3211205,undefined,0.0003285371067870161,1.0
rivapiana,126475,3211205,infrastructure,0.03938552661695532,1.0
rivapiana,73437,3211205,recreation,0.022868985318595356,1.0
rivapiana,72099,0,Strasse,0.3508806627149388,8.0
rivapiana,4492,0,length,0.3747070639437563,8.0
rivapiana,0,0,Stadtzentr,0.0,0.0
rivapiana,0,0,Reben,0.0,0.0
rivapiana,0,0,Obstanlage,0.0,0.0
rocky-plage,1320,0,dist,0.8817635270541082,18.0
rocky-plage,3279944,3420758,Siedl,0.9588354393967653,20.0
rocky-plage,107432,3420758,Stadtzentr,0.03140590477315262,1.0
rocky-plage,33382,3420758,undefined,0.009758655830082105,1.0
rocky-plage,604552,3420758,infrastructure,0.17673042056760518,4.0
rocky-plage,189642,3420758,recreation,0.05543858992656014,2.0
rocky-plage,104103,0,Strasse,0.5317258954958213,11.0
rocky-plage,673,0,length,0.05507197857381989,2.0
rocky-plage,0,0,Wald,0.0,0.0
rocky-plage,0,0,Reben,0.0,0.0
rocky-plage,0,0,Obstanlage,0.0,0.0
rolle-plage,586,0,dist,0.3914495657982632,8.0
rolle-plage,966437,3318818,Reben,0.29119915584403844,6.0
rolle-plage,2128820,3318818,Siedl,0.6414392111890438,13.0
rolle-plage,223561,3318818,undefined,0.06736163296691774,2.0
rolle-plage,62624,3318818,infrastructure,0.018869368552297837,1.0
rolle-plage,56647,3318818,recreation,0.017068426168593758,1.0
rolle-plage,63987,0,Strasse,0.30504212602207165,7.0
rolle-plage,1053,0,length,0.08687646468028122,2.0
rolle-plage,0,0,Wald,0.0,0.0
rolle-plage,0,0,Stadtzentr,0.0,0.0
rolle-plage,0,0,Obstanlage,0.0,0.0
saint-sulpice,445,0,dist,0.2972611890447562,6.0
saint-sulpice,107129,2793622,Obstanlage,0.03834770774285139,1.0
saint-sulpice,57709,2793622,Reben,0.020657411775823645,1.0
saint-sulpice,2366756,2793622,Siedl,0.8471998001161216,17.0
saint-sulpice,253151,2793622,Wald,0.0906174851143068,2.0
saint-sulpice,8877,2793622,undefined,0.0031775952508965063,1.0
saint-sulpice,18507,2793622,infrastructure,0.00662473305264635,1.0
saint-sulpice,63343,2793622,recreation,0.02267414847105299,1.0
saint-sulpice,52597,0,Strasse,0.24068057117348235,5.0
saint-sulpice,2069,0,length,0.17191161700703048,4.0
saint-sulpice,0,0,Stadtzentr,0.0,0.0
san-nazzaro-gambarogno,122,0,dist,0.08149632598530394,2.0
san-nazzaro-gambarogno,1373160,3145437,Siedl,0.4365561923510151,9.0
san-nazzaro-gambarogno,1660023,3145437,Wald,0.5277559207194422,11.0
san-nazzaro-gambarogno,23287,3145437,undefined,0.007403422799439315,1.0
san-nazzaro-gambarogno,3579,3145437,infrastructure,0.0011378387168460217,1.0
san-nazzaro-gambarogno,4181,3145437,recreation,0.0013292270676538746,1.0
san-nazzaro-gambarogno,38409,0,Strasse,0.16050833761845296,4.0
san-nazzaro-gambarogno,1643,0,length,0.1362571141613659,3.0
san-nazzaro-gambarogno,0,0,Stadtzentr,0.0,0.0
san-nazzaro-gambarogno,0,0,Reben,0.0,0.0
san-nazzaro-gambarogno,0,0,Obstanlage,0.0,0.0
schiffenensee_duedingen_hirschij,93,0,dist,0.06212424849699399,2.0
schiffenensee_duedingen_hirschij,0,0,Siedl,0.0,0.0
schiffenensee_duedingen_hirschij,0,0,Wald,0.0,0.0
schiffenensee_duedingen_hirschij,0,0,Stadtzentr,0.0,0.0
schiffenensee_duedingen_hirschij,0,0,Reben,0.0,0.0
schiffenensee_duedingen_hirschij,0,0,Obstanlage,0.0,0.0
schiffenensee_duedingen_hirschij,0,0,undefined,0.0,0.0
schiffenensee_duedingen_hirschij,0,0,infrastructure,0.0,0.0
schiffenensee_duedingen_hirschij,0,0,recreation,0.0,0.0
schiffenensee_duedingen_hirschij,0,0,Strasse,0.0,0.0
schiffenensee_duedingen_hirschij,0,0,length,0.0,0.0
schmerikon-bahnhof-strand,425,0,dist,0.28390113560454244,6.0
schmerikon-bahnhof-strand,1140270,4613791,Siedl,0.2471438346470397,5.0
schmerikon-bahnhof-strand,883397,4613791,Wald,0.19146879431686437,4.0
